Term,Massachusetts,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,455,455,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Massachusetts,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,456,456,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Massachusetts,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,457,457,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Massachusetts,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,458,458,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Massachusetts,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,459,459,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Michigan,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,460,460,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Michigan,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,461,461,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Michigan,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,462,462,	Surrender Request Form (Internal Replacement) Form 3066
Term,Michigan,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,463,463,	Corporate Authorization Form and Idemnification Agreement
Term,Michigan,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,464,464,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Michigan,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,465,465,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Michigan,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,466,466,	Companion Case Transmittal
Term,Michigan,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,467,467,	List Billing Transmittal
Term,Michigan,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,468,468,	Questionnaire: Foreign Residence and Travel
Term,Michigan,6404-MI,6404-MI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,469,469,	HIV Testing Informed Consent
Term,Michigan,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,470,470,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Michigan,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,471,471,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,Michigan,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,472,472,	Trustee Certification
Term,Michigan,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,473,473,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Michigan,6484-MI,6484-MI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,474,474,	Comparative Information Form For use in MI
Term,Michigan,6486-MI,6486-MI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,475,475,	Notice to Applicants Regarding Replacement of Life Insurance
Term,Michigan,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,476,476,	Client Replacement Information Form (CRIF)
Term,Michigan,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,477,477,	Application Submittal Checklist
Term,Michigan,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,478,478,	Military Supplement to Application
Term,Michigan,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,479,479,	Application Overflow Page
Term,Michigan,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,480,480,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Michigan,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,481,481,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Michigan,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,482,482,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Michigan,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,483,483,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Michigan,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,484,484,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Minnesota,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,485,485,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Minnesota,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,486,486,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Minnesota,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,487,487,	Surrender Request Form (Internal Replacement) Form 3066
Term,Minnesota,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,488,488,	Corporate Authorization Form and Idemnification Agreement
Term,Minnesota,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,489,489,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Minnesota,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,490,490,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Minnesota,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,491,491,	Companion Case Transmittal
Term,Minnesota,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,492,492,	List Billing Transmittal
Term,Minnesota,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,493,493,	Questionnaire: Foreign Residence and Travel
Term,Minnesota,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,494,494,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Minnesota,6420-MN,6420-MN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,495,495,	Life Insurance Application For use in MN Effective 5/13
Term,Minnesota,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,496,496,	Trustee Certification
Term,Minnesota,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,497,497,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Minnesota,6486-MN,6486-MN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,498,498,	Important Notice Regarding Replacement of Life Insurance (For use with MN Life and Annuity Replacements)
Term,Minnesota,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,499,499,	Client Replacement Information Form (CRIF)
Term,Minnesota,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,500,500,	Application Submittal Checklist
Term,Minnesota,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,501,501,	Military Supplement to Application
Term,Minnesota,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,502,502,	Application Overflow Page
Term,Minnesota,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,503,503,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Minnesota,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,504,504,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Minnesota,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,505,505,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Minnesota,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,506,506,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Minnesota,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,507,507,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Mississippi,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,508,508,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Mississippi,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,509,509,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Mississippi,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,510,510,	Surrender Request Form (Internal Replacement) Form 3066
Term,Mississippi,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,511,511,	Corporate Authorization Form and Idemnification Agreement
Term,Mississippi,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,512,512,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Mississippi,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,513,513,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Mississippi,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,514,514,	Companion Case Transmittal
Term,Mississippi,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,515,515,	List Billing Transmittal
Term,Mississippi,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,516,516,	Questionnaire: Foreign Residence and Travel
Term,Mississippi,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,517,517,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Mississippi,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,518,518,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,Mississippi,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,519,519,	Trustee Certification
Term,Mississippi,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,520,520,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Mississippi,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,521,521,	Important Notice: Replacement of Life Insurance or Annuities
Term,Mississippi,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,522,522,	Application Submittal Checklist
Term,Mississippi,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,523,523,	Military Supplement to Application
Term,Mississippi,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,524,524,	Application Overflow Page
Term,Mississippi,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,525,525,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Mississippi,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,526,526,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Mississippi,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,527,527,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Mississippi,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,528,528,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Mississippi,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,529,529,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Missouri,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,530,530,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Missouri,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,531,531,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Missouri,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,532,532,	Surrender Request Form (Internal Replacement) Form 3066
Term,Missouri,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,533,533,	Corporate Authorization Form and Idemnification Agreement
Term,Missouri,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,534,534,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Missouri,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,535,535,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Missouri,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,536,536,	Companion Case Transmittal
Term,Missouri,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,537,537,	List Billing Transmittal
Term,Missouri,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,538,538,	Questionnaire: Foreign Residence and Travel
Term,Missouri,6404-NIH,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,539,539,	HIV Infection and AIDS: An Overview
Term,Missouri,6404-MO,6404-MO.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,540,540,	HIV Testing Informed Consent (Form 6404-NIH should accompany this form)
Term,Missouri,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,541,541,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Missouri,6420-MO,6420-MO.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,542,542,	Life Insurance Application For use in MO Effective 5/13
Term,Missouri,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,543,543,	Trustee Certification
Term,Missouri,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,544,544,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Missouri,6486-MO,6486-MO%20Rev%20Jan%202008.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,545,545,	Important Notice Regarding Replacement of Life Insurance For use with MO - Life and Annuity Replacements
Term,Missouri,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,546,546,	Client Replacement Information Form (CRIF)
Term,Missouri,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,547,547,	Application Submittal Checklist
Term,Missouri,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,548,548,	Military Supplement to Application
Term,Missouri,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,549,549,	Application Overflow Page
Term,Missouri,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,550,550,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Missouri,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,551,551,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Missouri,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,552,552,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Missouri,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,553,553,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Missouri,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,554,554,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Montana,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,555,555,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Montana,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,556,556,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Montana,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,557,557,	Surrender Request Form (Internal Replacement) Form 3066
Term,Montana,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,558,558,	Corporate Authorization Form and Idemnification Agreement
Term,Montana,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,559,559,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Montana,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,560,560,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Montana,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,561,561,	Companion Case Transmittal
Term,Montana,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,562,562,	List Billing Transmittal
Term,Montana,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,563,563,	Questionnaire: Foreign Residence and Travel
Term,Montana,6404-MT,6404-MT%20REV%202-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,564,564,	HIV Testing Informed Consent (Include Form 6404-MT-1)
Term,Montana,6404-MT,6404-MT_1.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,565,565,	HIV Testing Informed Consent (Include Form 6404-MT-1)
Term,Montana,6404-MT,6404-MT_2.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,566,566,	HIV Testing Informed Consent (Include Form 6404-MT-1)
Term,Montana,6404-MT,6404-MT_3.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,567,567,	HIV Testing Informed Consent (Include Form 6404-MT-1)
Term,Montana,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,568,568,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Montana,6420-MT,6420-MT.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,569,569,	Life Insurance Application For use in MT Effective 5/13
Term,Montana,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,570,570,	Trustee Certification
Term,Montana,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,571,571,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Montana,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,572,572,	Important Notice: Replacement of Life Insurance or Annuities
Term,Montana,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,573,573,	Application Submittal Checklist
Term,Montana,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,574,574,	Military Supplement to Application
Term,Montana,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,575,575,	Application Overflow Page
Term,Montana,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,576,576,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Montana,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,577,577,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Montana,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,578,578,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Montana,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,579,579,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Montana,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,580,580,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Nebraska,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,581,581,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Nebraska,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,582,582,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Nebraska,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,583,583,	Surrender Request Form (Internal Replacement) Form 3066
Term,Nebraska,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,584,584,	Corporate Authorization Form and Idemnification Agreement
Term,Nebraska,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,585,585,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Nebraska,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,586,586,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Nebraska,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,587,587,	Companion Case Transmittal
Term,Nebraska,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,588,588,	List Billing Transmittal
Term,Nebraska,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,589,589,	Questionnaire: Foreign Residence and Travel
Term,Nebraska,6404,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,590,590,	HIV Testing Informed Consent
Term,Nebraska,6404,6404-NIH%207-08.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,591,591,	HIV Testing Informed Consent
Term,Nebraska,6404,6404.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,592,592,	HIV Testing Informed Consent
Term,Nebraska,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,593,593,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Nebraska,6420-NE,6420-NE.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,594,594,	Life Insurance Application For use in NE Effective 5/13
Term,Nebraska,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,595,595,	Trustee Certification
Term,Nebraska,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,596,596,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Nebraska,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,597,597,	Important Notice: Replacement of Life Insurance or Annuities
Term,Nebraska,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,598,598,	Application Submittal Checklist
Term,Nebraska,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,599,599,	Military Supplement to Application
Term,Nebraska,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,600,600,	Application Overflow Page
Term,Nebraska,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,601,601,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Nebraska,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,602,602,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Nebraska,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,603,603,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
